simulation,tracer sample,redshift,mass cut,bin property,bin range,bin index,void count,scaled radius,profile values,profile errors
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,3.45,0.00013767589811464198,0.001359448712679722
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,3.55,-4.373394006274012e-06,0.0013227992794337484
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,3.6500000000000004,0.0003571020721215845,0.0012977766928922003
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,3.75,0.000465075148001759,0.0012453510176510109
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,3.8500000000000005,-0.00011024141675730625,0.0012147460926031153
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,3.95,0.00017325533683854033,0.0011996209859488662
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,4.050000000000001,0.00010669204391811071,0.0011683369748644475
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,4.15,-0.0003867249801585704,0.0011410184039524957
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,4.25,0.00048165637883590406,0.001111071618291935
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,4.35,-0.0002107037891665442,0.0010846405990204624
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,4.45,-0.0005073008962845904,0.001054697647494849
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,4.550000000000001,-0.00038501013816816254,0.001028676010422327
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,4.65,-0.0009722371955090958,0.0010098163262082392
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,4.75,-0.0005661917050369114,0.0009848903102245732
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,4.8500000000000005,-0.0005813326089564308,0.0009604094901422218
