simulation,tracer sample,redshift,mass cut,bin property,bin range,bin index,void count,scaled radius,profile values,profile errors
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,2.8500000000000005,-0.00015869854986394483,0.0005610466569911219
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,2.95,-0.0004423192412031929,0.00054042252747788
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,3.05,-0.0009808849828669697,0.0005215296807484361
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,3.1500000000000004,-0.0016108334988013118,0.0005043556519809107
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,3.25,-0.0015297675234553498,0.0004904055277697573
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,3.3500000000000005,-0.0011701377259969448,0.00047521291313882256
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,3.45,-0.0015007602652740148,0.00046017866267508966
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,3.55,-0.0006318122757510425,0.0004477686765944281
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,3.6500000000000004,-0.00021812713035562759,0.0004415743099500493
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,3.75,-0.0001012468127847832,0.0004263901080987007
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,3.8500000000000005,0.0004475775632519774,0.0004169188233671988
