simulation,tracer sample,redshift,mass cut,bin property,bin range,bin index,void count,scaled radius,profile values,profile errors
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,3.45,0.0016268272505062242,0.0021240308371671796
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,3.55,0.002141625399999292,0.0020657923034690167
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,3.6500000000000004,0.003225518061476196,0.0020230416350397566
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,3.75,0.00295121398553988,0.0019721961611282902
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,3.8500000000000005,0.003585054225682338,0.001919560989260936
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,3.95,0.002579228410971579,0.00184703690490355
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,4.050000000000001,0.0014962977970369717,0.0017988964136209078
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,4.15,0.0016255000919458418,0.001754014067071622
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,4.25,0.00267573081723671,0.001701798734266301
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,4.35,0.002085503021745261,0.0016642056983976427
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,4.45,0.0011581520781764887,0.0016258624804433507
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,4.550000000000001,0.0014432291695887223,0.0016108030348579282
