simulation,tracer sample,redshift,mass cut,bin index,bin_center_radius,abundance_radius,error_radius,bin_center_core density,abundance_core density,error_core density,bin_center_compensation,abundance_compensation,error_compensation,bin_center_ellipticity,abundance_ellipticity,error_ellipticity
highres,subhalos,0.90,10^11 M_sol / h,43,43.5,,0.0,0.87,0.030874785591766696,0.006302289218138531,1.305,0.9249571183533508,0.034495079788487155,0.435,0.003859348198970837,0.00222819572157231
highres,subhalos,0.90,10^11 M_sol / h,44,44.5,,0.0,0.89,0.022372390134263894,0.005426101624770383,1.335,0.9159519725557452,0.034719069920337395,0.445,0.002632045898148694,0.0018611375029751783
highres,subhalos,0.90,10^11 M_sol / h,45,45.5,,0.0,0.91,0.022875140474359713,0.005548036492742751,1.3649999999999998,0.8706009345241607,0.03422685450168265,0.455,0.005382385993966992,0.002691192996983496
highres,subhalos,0.90,10^11 M_sol / h,46,46.5,,0.0,0.93,0.016502040574909786,0.004763728784051145,1.395,0.8608564499911273,0.03440674360611882,0.465,0.004125510143727446,0.0023818643920255726
highres,subhalos,0.90,10^11 M_sol / h,47,47.5,,0.0,0.95,0.016856923167918696,0.004866174564353348,1.4249999999999998,0.807727568462766,0.033684568131151886,0.475,0.005618974389306231,0.0028094871946531155
highres,subhalos,0.90,10^11 M_sol / h,48,48.5,,0.0,0.97,0.018646122907671363,0.005171504017862522,1.455,0.7874401135624293,0.0336071250915129,0.485,0.005737268586975804,0.002868634293487902
highres,subhalos,0.90,10^11 M_sol / h,49,49.5,,0.0,0.99,0.01610279765777487,0.004855176173259364,1.4849999999999999,0.702667534157449,0.03207223824038055,0.495,0.00731945348080676,0.0032733591082462735
highres,subhalos,0.90,10^11 M_sol / h,50,50.5,,0.0,1.01,0.017921570946945034,0.005173511905259846,1.5150000000000001,0.7437451942982192,0.03332801907562783,0.505,0.0014934642455787532,0.0014934642455787532
highres,subhalos,0.90,10^11 M_sol / h,51,51.5,,0.0,1.03,0.007615188974980771,0.0034056160419127903,1.545,0.6533832140533501,0.03154563883676022,0.515,,0.0
highres,subhalos,0.90,10^11 M_sol / h,52,52.5,,0.0,1.05,0.013973502099721997,0.004657834033240665,1.575,0.723516886496722,0.03351627255303896,0.525,,0.0
highres,subhalos,0.90,10^11 M_sol / h,53,53.5,,0.0,1.07,0.011075294256816694,0.0041860677571998435,1.605,0.6297095877447206,0.031564489497380055,0.535,0.0015821848938309562,0.0015821848938309562
highres,subhalos,0.90,10^11 M_sol / h,54,54.5,,0.0,1.09,0.012894067545986859,0.004558741299422347,1.6349999999999998,0.5899035902288986,0.030834754616405603,0.545,0.0032235168864967146,0.0022793706497111735
highres,subhalos,0.90,10^11 M_sol / h,55,55.5,,0.0,1.11,0.004923995977997275,0.0028428704033853615,1.665,0.5941621813450045,0.031228470937169333,0.555,0.003282663985331517,0.0023211939643847735
highres,subhalos,0.90,10^11 M_sol / h,56,56.5,,0.0,1.1300000000000001,0.010025433252498956,0.004092865986492265,1.6949999999999998,0.5864878452711888,0.03130440529746636,0.5650000000000001,,0.0
highres,subhalos,0.90,10^11 M_sol / h,57,57.5,,0.0,1.15,0.0034009581830011584,0.0024048405937319986,1.725,0.5390518720056777,0.030276169466758696,0.575,0.0034009581830011584,0.0024048405937319986
highres,subhalos,0.90,10^11 M_sol / h,58,58.5,,0.0,1.17,0.005190157922753884,0.0029965390738386235,1.755,0.46884426568876747,0.028480260884235147,0.585,0.0034601052818359224,0.002446663908405571
highres,subhalos,0.90,10^11 M_sol / h,59,59.5,,0.0,1.19,0.010557757142012174,0.00431018630435911,1.785,0.49269533329390514,0.02944417790192099,0.595,,0.0
highres,subhalos,0.90,10^11 M_sol / h,60,,,,,,,1.815,0.4401431359791798,0.028062501391499545,0.605,,0.0
highres,subhalos,0.90,10^11 M_sol / h,61,,,,,,,1.8449999999999998,0.38739871059324504,0.026544122270023486,0.615,,0.0
highres,subhalos,0.90,10^11 M_sol / h,62,,,,,,,1.875,0.3770627550718634,0.02639967331779309,0.625,,0.0
highres,subhalos,0.90,10^11 M_sol / h,63,,,,,,,1.9049999999999998,0.41877624652510753,0.028043331673709766,0.635,0.0018779203880049669,0.0018779203880049669
highres,subhalos,0.90,10^11 M_sol / h,64,,,,,,,1.935,0.41392618442065376,0.028099140330671506,0.645,,0.0
highres,subhalos,0.90,10^11 M_sol / h,65,,,,,,,1.9649999999999999,0.34286094517063903,0.02577100675948065,0.655,0.0019370674868397688,0.0019370674868397688
highres,subhalos,0.90,10^11 M_sol / h,66,,,,,,,1.9949999999999999,0.3598953096350648,0.026604226819902207,0.665,,0.0
highres,subhalos,0.90,10^11 M_sol / h,67,,,,,,,2.025,0.36131484000709463,0.02685632055295049,0.675,,0.0
highres,subhalos,0.90,10^11 M_sol / h,68,,,,,,,2.0549999999999997,0.3119713728041659,0.025139369632411993,0.685,,0.0
highres,subhalos,0.90,10^11 M_sol / h,69,,,,,,,2.085,0.29802744425385685,0.024749832117645282,0.6950000000000001,,0.0
highres,subhalos,0.90,10^11 M_sol / h,70,,,,,,,2.115,0.32941976696043274,0.026207229515684383,,,
highres,subhalos,0.90,10^11 M_sol / h,71,,,,,,,2.145,0.3150618087182797,0.02581086906384789,,,
highres,subhalos,0.90,10^11 M_sol / h,72,,,,,,,2.175,0.27015437392796054,0.024067264494686744,,,
highres,subhalos,0.90,10^11 M_sol / h,73,,,,,,,2.205,0.25431773821494225,0.02351168321523082,,,
highres,subhalos,0.90,10^11 M_sol / h,74,,,,,,,2.235,0.24455846690719615,0.023212462429393815,,,
highres,subhalos,0.90,10^11 M_sol / h,75,,,,,,,2.2649999999999997,0.2121162831963106,0.021762671468417857,,,
highres,subhalos,0.90,10^11 M_sol / h,76,,,,,,,2.295,0.2126633938605294,0.021934554272925184,,,
highres,subhalos,0.90,10^11 M_sol / h,77,,,,,,,2.325,0.24065475838410286,0.02348549962624576,,,
highres,subhalos,0.90,10^11 M_sol / h,78,,,,,,,2.355,0.2066156030046709,0.021901210116118685,,,
highres,subhalos,0.90,10^11 M_sol / h,79,,,,,,,2.385,0.19984326018808904,0.021676044962287488,,,
highres,subhalos,0.90,10^11 M_sol / h,80,,,,,,,2.415,0.15474359732655213,0.01919358102377824,,,
highres,subhalos,0.90,10^11 M_sol / h,81,,,,,,,2.445,0.17594783225882624,0.02059313613424537,,,
highres,subhalos,0.90,10^11 M_sol / h,82,,,,,,,2.4749999999999996,0.18298633702017034,0.021129442187323787,,,
highres,subhalos,0.90,10^11 M_sol / h,83,,,,,,,2.505,0.160510439462943,0.019908869757583346,,,
highres,subhalos,0.90,10^11 M_sol / h,84,,,,,,,2.535,0.134944105991602,0.018363566859748617,,,
highres,subhalos,0.90,10^11 M_sol / h,85,,,,,,,2.565,0.1390696161353274,0.018752143214250724,,,
highres,subhalos,0.90,10^11 M_sol / h,86,,,,,,,2.5949999999999998,0.18418406577157506,0.021706300315598302,,,
highres,subhalos,0.90,10^11 M_sol / h,87,,,,,,,2.625,0.13197196427515318,0.0184797713224553,,,
highres,subhalos,0.90,10^11 M_sol / h,88,,,,,,,2.655,0.13348021529543863,0.018690968708997367,,,
highres,subhalos,0.90,10^11 M_sol / h,89,,,,,,,2.6849999999999996,0.12175430295144102,0.017951692597436425,,,
highres,subhalos,0.90,10^11 M_sol / h,90,,,,,,,2.715,0.12311468622463966,0.01815227016835724,,,
highres,subhalos,0.90,10^11 M_sol / h,91,,,,,,,2.745,0.1515348672147641,0.02024969840242609,,,
highres,subhalos,0.90,10^11 M_sol / h,92,,,,,,,2.775,0.10395102620216391,0.016863083198516163,,,
highres,subhalos,0.90,10^11 M_sol / h,93,,,,,,,2.8049999999999997,0.08571893298633756,0.015395574848424036,,,
highres,subhalos,0.90,10^11 M_sol / h,94,,,,,,,2.835,0.12296681847755266,0.018537945388808343,,,
highres,subhalos,0.90,10^11 M_sol / h,95,,,,,,,2.865,0.09884958892766374,0.016708630132075974,,,
highres,subhalos,0.90,10^11 M_sol / h,96,,,,,,,2.8949999999999996,0.10273851067605198,0.017123085112675334,,,
highres,subhalos,0.90,10^11 M_sol / h,97,,,,,,,2.925,0.07208552670491451,0.014417105340982905,,,
highres,subhalos,0.90,10^11 M_sol / h,98,,,,,,,2.955,0.0815638492931927,0.015414118657352805,,,
highres,subhalos,0.90,10^11 M_sol / h,99,,,,,,,2.985,0.11181759034719253,0.018139208413539006,,,
highres,subhalos,1.18,10^11 M_sol / h,0,0.5,,0.0,0.01,1.5266243282852955e-05,1.5266243282852955e-05,0.015,,0.0,0.005,,0.0
highres,subhalos,1.18,10^11 M_sol / h,1,1.5,3.4332275390625004e-08,1.401609273595721e-08,0.03,0.008426966292134831,0.00062124419728187,0.045,,0.0,0.015,9.159745969711773e-05,6.476918489129343e-05
highres,subhalos,1.18,10^11 M_sol / h,2,2.5,1.2493133544921876e-06,1.0915301458606336e-07,0.05,0.08846787982413289,0.002598626729749207,0.075,,0.0,0.025,0.0012976306790425014,0.0003147216678078943
highres,subhalos,1.18,10^11 M_sol / h,3,3.5,8.131027221679687e-06,3.294858503523692e-07,0.07,0.2504885197850512,0.005173792687980669,0.105,,0.0,0.035,0.006839276990718124,0.0008549096238397655
highres,subhalos,1.18,10^11 M_sol / h,4,4.5,2.3998260498046873e-05,6.418391108038302e-07,0.09,0.43321018563751823,0.007715013206662072,0.135,,0.0,0.045,0.023632144601856368,0.0018019341328382385
highres,subhalos,1.18,10^11 M_sol / h,5,5.5,4.4982910156250006e-05,9.714828943686865e-07,0.11,0.5691102833414756,0.009775987747686054,0.16499999999999998,,0.0,0.055,0.052897532975085516,0.0029804383372357022
highres,subhalos,1.18,10^11 M_sol / h,6,6.5,6.573295593261718e-05,1.2766689575510256e-06,0.13,0.6191988275525153,0.01108543725995335,0.195,0.00019846116267708844,0.00019846116267708844,0.065,0.12026746458231549,0.0048855317881712585
highres,subhalos,1.18,10^11 M_sol / h,7,7.5,8.926391601562501e-05,1.5980804493448952e-06,0.15000000000000002,0.6574407669760629,0.01226987206089902,0.22499999999999998,0.00022899364924279433,0.00022899364924279433,0.07500000000000001,0.2154830239374696,0.007024545821710725
highres,subhalos,1.18,10^11 M_sol / h,8,8.5,0.00010207366943359376,1.8192666806396036e-06,0.16999999999999998,0.6527082315583783,0.013015177491941698,0.255,0.0002595261358085,0.0002595261358085,0.08499999999999999,0.358924645823156,0.00965144167349719
highres,subhalos,1.18,10^11 M_sol / h,9,9.5,0.0001110382080078125,2.0059867672642738e-06,0.19,0.5946201758671221,0.013132962691179988,0.28500000000000003,0.0005801172447484129,0.0004102048376448589,0.095,0.48381778212017545,0.01184632936237727
highres,subhalos,1.18,10^11 M_sol / h,10,10.5,0.00011107063293457032,2.1092318073983252e-06,0.21000000000000002,0.5671256717147047,0.013483895876315192,0.31499999999999995,0.0016029555446995616,0.0007168635125716845,0.10500000000000001,0.6947209330727899,0.014923851859944746
highres,subhalos,1.18,10^11 M_sol / h,11,11.5,0.00011112022399902344,2.2078802432229404e-06,0.22999999999999998,0.5287921348314609,0.013626129151637826,0.345,0.002808988764044941,0.0009931275016664984,0.11499999999999999,0.8609550561797756,0.01738682359991566
highres,subhalos,1.18,10^11 M_sol / h,12,12.5,0.00010604858398437502,2.248730873594588e-06,0.25,0.4755434782608691,0.01347197315791614,0.375,0.004579872984855883,0.0013220954503304194,0.125,0.9587200781631647,0.01912854800644488
highres,subhalos,1.18,10^11 M_sol / h,13,13.5,9.985542297363282e-05,2.2676851239021606e-06,0.27,0.41218856863702946,0.013034547023776587,0.405,0.014014411333659027,0.002403451715327664,0.135,1.0601489985344397,0.020904097642517144
highres,subhalos,1.18,10^11 M_sol / h,14,14.5,8.955192565917969e-05,2.225622507565272e-06,0.29000000000000004,0.3771983390327316,0.012922602163546262,0.43499999999999994,0.02125061064973133,0.003067261444766578,0.14500000000000002,1.12274059599414,0.022294862667831688
highres,subhalos,1.18,10^11 M_sol / h,15,15.5,7.444190979003906e-05,2.097995929624616e-06,0.31,0.36582498778700506,0.013157810271378627,0.46499999999999997,0.033601001465559326,0.00398770522362706,0.155,1.0690797508549088,0.022493238506827076
highres,subhalos,1.18,10^11 M_sol / h,16,16.5,6.778907775878906e-05,2.06562686800737e-06,0.33,0.3229268441621883,0.012754843482495145,0.495,0.05894296531509521,0.005449279071063365,0.165,1.0685301660967261,0.02320152082371102
highres,subhalos,1.18,10^11 M_sol / h,17,17.5,5.460739135742187e-05,1.909302664232743e-06,0.35,0.30028700537371816,0.01266684280928005,0.525,0.08549096238397648,0.006758654012328603,0.175,1.0242885930630208,0.023394365985730293
highres,subhalos,1.18,10^11 M_sol / h,18,18.5,4.6365737915039065e-05,1.8088997187237663e-06,0.37,0.24345078163165587,0.011726611523036565,0.5549999999999999,0.13048058133854457,0.00858499196510314,0.185,0.9348284074254999,0.022979094023323612
highres,subhalos,1.18,10^11 M_sol / h,19,19.5,3.6151885986328126e-05,1.6398828501069936e-06,0.39,0.2506564484611625,0.012216247811105333,0.585,0.17444736199316058,0.010191323705061114,0.195,0.8240107474352705,0.022149546112353202
highres,subhalos,1.18,10^11 M_sol / h,20,20.5,2.729225158691406e-05,1.4609207332287705e-06,0.41000000000000003,0.22658158280410398,0.011908863599292559,0.615,0.22470383488031243,0.01185941481713105,0.20500000000000002,0.7579842452369336,0.021781516191179753
highres,subhalos,1.18,10^11 M_sol / h,21,21.5,1.927375793457031e-05,1.2572813373956743e-06,0.43,0.19496519296531492,0.011313027928117444,0.645,0.2816163898387892,0.01359656742519458,0.215,0.6544791157791885,0.020727561564650034
highres,subhalos,1.18,10^11 M_sol / h,22,22.5,1.553535461425781e-05,1.1547338144651737e-06,0.45,0.1648754274548118,0.010642663078855252,0.6749999999999999,0.37921348314606707,0.016140397703993108,0.225,0.5399670249145085,0.019259985942825717
highres,subhalos,1.18,10^11 M_sol / h,23,23.5,1.0219573974609376e-05,9.57150798502868e-07,0.47,0.16574560332193483,0.010905260063779655,0.705,0.45059843673668737,0.017980835126058192,0.235,0.4441408158280419,0.01785152660348569
highres,subhalos,1.18,10^11 M_sol / h,24,24.5,7.476806640625e-06,8.359323951529671e-07,0.49,0.1316560820713238,0.009923950581791305,0.735,0.5468215681485096,0.02022492629137739,0.245,0.3882358329262332,0.01704166163119293
highres,subhalos,1.18,10^11 M_sol / h,25,25.5,4.9610137939453125e-06,6.946808812249858e-07,0.51,0.11445102589154851,0.009439761515359194,0.765,0.6392128724963355,0.022308683069022162,0.255,0.320774303859306,0.01580341566376718
highres,subhalos,1.18,10^11 M_sol / h,26,26.5,2.9315948486328128e-06,5.443834968149733e-07,0.53,0.1205575232046897,0.009876457126799671,0.7949999999999999,0.7152540302882285,0.024056596348555295,0.265,0.25325170981924744,0.01431463297946031
highres,subhalos,1.18,10^11 M_sol / h,27,27.5,2.2029876708984376e-06,4.807313217593597e-07,0.55,0.11167256961406928,0.009683239843473579,0.825,0.7682736932095743,0.0253983448468484,0.275,0.23174157303370768,0.013949203482550493
highres,subhalos,1.18,10^11 M_sol / h,28,28.5,1.8482208251953127e-06,4.482593930439122e-07,0.5700000000000001,0.08527723497801701,0.008614301590542066,0.855,0.8579934049829009,0.02732407647417353,0.28500000000000003,0.18621763556424123,0.012729575503552274
highres,subhalos,1.18,10^11 M_sol / h,29,29.5,4.5013427734375003e-07,2.2506713867187501e-07,0.59,0.09277296042989733,0.009141191413355527,0.885,0.934034562774795,0.029005046687169488,0.295,0.12790058622374195,0.010733178767418255
highres,subhalos,1.18,10^11 M_sol / h,30,30.5,1.0471343994140624e-06,3.490447998046875e-07,0.61,0.08008671226184653,0.008635972279940727,0.9149999999999999,0.94520945285784,0.029668462128923805,0.305,0.1042989741084513,0.009855326696075958
highres,subhalos,1.18,10^11 M_sol / h,31,31.5,2.40325927734375e-07,1.6993609319592477e-07,0.63,0.06251526624328281,0.0077540644562592844,0.945,1.056988886174889,0.031883910009092506,0.315,0.08944491939423538,0.009275006075087867
highres,subhalos,1.18,10^11 M_sol / h,32,32.5,4.9591064453125e-07,2.47955322265625e-07,0.65,0.06251526624328281,0.007876183220224639,0.975,0.980398143624816,0.03119062002191043,0.325,0.06846910112359544,0.008242711148779835
highres,subhalos,1.18,10^11 M_sol / h,33,33.5,,0.0,0.67,0.058301783097215384,0.007722259818684963,1.005,1.050454934049828,0.032778736078726715,0.335,0.05114191499755736,0.00723255897952776
highres,subhalos,1.18,10^11 M_sol / h,34,34.5,,0.0,0.6900000000000001,0.05266853932584265,0.007448456262498738,1.0350000000000001,1.083918539325842,0.03379005954848054,0.34500000000000003,0.038974719101123566,0.006407404350735479
highres,subhalos,1.18,10^11 M_sol / h,35,35.5,,0.0,0.71,0.049859550561797986,0.007351389667835495,1.065,1.0676447239863205,0.03401798951757875,0.355,0.031433194919394385,0.0058369977605421276
highres,subhalos,1.18,10^11 M_sol / h,36,36.5,,0.0,0.73,0.04792073766487539,0.007307843983177296,1.095,1.1077491450903834,0.03513566934055087,0.365,0.03231863702979968,0.006001420232670042
highres,subhalos,1.18,10^11 M_sol / h,37,37.5,,0.0,0.75,0.04808866634098677,0.007420242311623551,1.125,1.052225818270639,0.03470972701947386,0.375,0.013739618954567646,0.003966286350991257
highres,subhalos,1.18,10^11 M_sol / h,38,38.5,,0.0,0.77,0.038791524181729334,0.006752737600504211,1.1549999999999998,1.0156326331216403,0.03455252385093512,0.385,0.017632510991695147,0.004552694761510302
highres,subhalos,1.18,10^11 M_sol / h,39,39.5,,0.0,0.79,0.03738702979970686,0.0067149087790603825,1.185,1.0516609672691735,0.035613734176796454,0.395,0.012060332193453824,0.003813811906956854
highres,subhalos,1.18,10^11 M_sol / h,40,40.5,,0.0,0.81,0.03338727405959939,0.006425383888605839,1.2149999999999999,1.0337689301416697,0.03575364606371753,0.405,0.006182828529555442,0.0027650449770622075
highres,subhalos,1.18,10^11 M_sol / h,41,41.5,,0.0,0.8300000000000001,0.029143258426966436,0.006076789454612811,1.245,0.9845352955544692,0.03532000698508813,0.41500000000000004,0.006335490962384007,0.0028333176925452405
highres,subhalos,1.18,10^11 M_sol / h,42,42.5,,0.0,0.85,0.028547874938935004,0.006086427387411321,1.275,0.9667348558866624,0.03541842468967618,0.425,0.00519052271617,0.002595261358085
highres,subhalos,1.18,10^11 M_sol / h,43,43.5,,0.0,0.87,0.030547752808988738,0.006369646777726645,1.305,0.9403395212506166,0.035340123306105385,0.435,0.007968978993649236,0.0032533220508997357
highres,subhalos,1.18,10^11 M_sol / h,44,44.5,,0.0,0.89,0.02173913043478259,0.005434782608695648,1.335,0.9008152173913035,0.03498476410212968,0.445,0.009510869565217385,0.003594770803076887
highres,subhalos,1.18,10^11 M_sol / h,45,45.5,,0.0,0.91,0.029173790913531974,0.006366243103336912,1.3649999999999998,0.8904952369320948,0.03517244717900176,0.455,0.0069461406936980885,0.0031064085544772945
highres,subhalos,1.18,10^11 M_sol / h,46,46.5,,0.0,0.93,0.012777845627747914,0.004259281875915971,1.395,0.8121030776746452,0.033955735500379496,0.465,0.005679042501221295,0.0028395212506106475
highres,subhalos,1.18,10^11 M_sol / h,47,47.5,,0.0,0.95,0.024654982901807638,0.005979711688350018,1.4249999999999998,0.8875793844650699,0.0358782701300999,0.475,0.0014502931118710375,0.0014502931118710375
highres,subhalos,1.18,10^11 M_sol / h,48,48.5,,0.0,0.97,0.01628908158280409,0.004911342889968147,1.455,0.7404127992183678,0.033112267009263466,0.485,,0.0
highres,subhalos,1.18,10^11 M_sol / h,49,49.5,,0.0,0.99,0.02418172936003906,0.006045432340009765,1.4849999999999999,0.7556790425012206,0.033794994164093636,0.495,0.0015113580850024413,0.0015113580850024413
highres,subhalos,1.18,10^11 M_sol / h,50,50.5,,0.0,1.01,0.020044577430385912,0.005559365516943432,1.5150000000000001,0.7077277723497796,0.03303390348449685,0.505,0.004625671714704441,0.0026706328096674464
highres,subhalos,1.18,10^11 M_sol / h,51,51.5,,0.0,1.03,0.017296653639472383,0.005215137295533186,1.545,0.7217421836834386,0.03368804018716015,0.515,,0.0
highres,subhalos,1.18,10^11 M_sol / h,52,52.5,,0.0,1.05,0.009617733268197353,0.003926423164878992,1.575,0.6748442843185193,0.03288989795297614,0.525,0.001602955544699559,0.001602955544699559
highres,subhalos,1.18,10^11 M_sol / h,53,53.5,,0.0,1.07,0.00653395212506106,0.00326697606253053,1.605,0.6778975329750849,0.03327668112265782,0.535,,0.0
highres,subhalos,1.18,10^11 M_sol / h,54,54.5,,0.0,1.09,0.009984123106985824,0.004076001190207715,1.6349999999999998,0.6106955300439663,0.03187804718204708,0.545,0.0016640205178309708,0.0016640205178309708
highres,subhalos,1.18,10^11 M_sol / h,55,55.5,,0.0,1.11,0.011861871030776738,0.004483365833050949,1.665,0.5880098925256468,0.03156602493178863,0.555,,0.0
highres,subhalos,1.18,10^11 M_sol / h,56,56.5,,0.0,1.1300000000000001,0.013800683927699061,0.004879278595144102,1.6949999999999998,0.5054500488519781,0.029528707145433482,0.5650000000000001,0.0017250854909623826,0.0017250854909623826
highres,subhalos,1.18,10^11 M_sol / h,57,57.5,,0.0,1.15,0.005266853932584323,0.0030408195357599977,1.725,0.554775280898876,0.03120854781360808,0.575,,0.0
highres,subhalos,1.18,10^11 M_sol / h,58,58.5,,0.0,1.17,0.010716902784562764,0.004375157240865161,1.755,0.5572789447972637,0.03154970754031378,0.585,0.001786150464093794,0.001786150464093794
highres,subhalos,1.18,10^11 M_sol / h,59,59.5,,0.0,1.19,0.0054500488519785,0.0031465871717863978,1.785,0.4559874206155379,0.028781670777553135,0.595,,0.0
highres,subhalos,1.18,10^11 M_sol / h,60,,,,,,,1.815,0.4359428431851486,0.028377462002079284,0.605,0.0018472154372252058,0.0018472154372252058
highres,subhalos,1.18,10^11 M_sol / h,61,,,,,,,1.8449999999999998,0.4638037371763552,0.02951112509765371,0.615,,0.0
highres,subhalos,1.18,10^11 M_sol / h,62,,,,,,,1.875,0.404555446995603,0.027784982173914997,0.625,0.0019082804103566177,0.0019082804103566177
highres,subhalos,1.18,10^11 M_sol / h,63,,,,,,,1.9049999999999998,0.3877625793844647,0.027418954937314197,0.635,,0.0
highres,subhalos,1.18,10^11 M_sol / h,64,,,,,,,1.935,0.3584208597948214,0.02656792173999957,0.645,0.0019693453834880295,0.0019693453834880295
highres,subhalos,1.18,10^11 M_sol / h,65,,,,,,,1.9649999999999999,0.36397777234977985,0.026979827503410415,0.655,0.0019998778700537354,0.0019998778700537354
highres,subhalos,1.18,10^11 M_sol / h,66,,,,,,,1.9949999999999999,0.3431393502686881,0.02639533463605293,0.665,0.0020304103566194413,0.0020304103566194413
highres,subhalos,1.18,10^11 M_sol / h,67,,,,,,,2.025,0.30089765510502925,0.024902467123156656,0.675,,0.0
highres,subhalos,1.18,10^11 M_sol / h,68,,,,,,,2.0549999999999997,0.30535539814362683,0.02527139256201861,0.685,,0.0
highres,subhalos,1.18,10^11 M_sol / h,69,,,,,,,2.085,0.30344711773326566,0.02537552276641244,0.6950000000000001,,0.0
highres,subhalos,1.18,10^11 M_sol / h,70,,,,,,,2.115,0.26260991695163827,0.023775584749380407,,,
highres,subhalos,1.18,10^11 M_sol / h,71,,,,,,,2.145,0.2685179531020984,0.024211448467521577,,,
highres,subhalos,1.18,10^11 M_sol / h,72,,,,,,,2.175,0.2744870542256979,0.0246496651383231,,,
highres,subhalos,1.18,10^11 M_sol / h,73,,,,,,,2.205,0.2333903273082575,0.022885804485165615,,,
highres,subhalos,1.18,10^11 M_sol / h,74,,,,,,,2.235,0.21836834391792687,0.022287125773979632,,,
highres,subhalos,1.18,10^11 M_sol / h,75,,,,,,,2.2649999999999997,0.2489618954567676,0.023956369559987374,,,
highres,subhalos,1.18,10^11 M_sol / h,76,,,,,,,2.295,0.23590925744992475,0.02347384846774981,,,
highres,subhalos,1.18,10^11 M_sol / h,77,,,,,,,2.325,0.20349902296043124,0.02194386399001349,,,
highres,subhalos,1.18,10^11 M_sol / h,78,,,,,,,2.355,0.18455361504640785,0.02103183635839875,,,
highres,subhalos,1.18,10^11 M_sol / h,79,,,,,,,2.385,0.1917592818759172,0.021574604792885747,,,
highres,subhalos,1.18,10^11 M_sol / h,80,,,,,,,2.415,0.20154494382022606,0.022256915718736774,,,
highres,subhalos,1.18,10^11 M_sol / h,81,,,,,,,2.445,0.16423424523693073,0.020215838116079177,,,
highres,subhalos,1.18,10^11 M_sol / h,82,,,,,,,2.4749999999999996,0.16876831949194052,0.020618331817277766,,,
highres,subhalos,1.18,10^11 M_sol / h,83,,,,,,,2.505,0.17846238397654954,0.02133033470187919,,,
highres,subhalos,1.18,10^11 M_sol / h,84,,,,,,,2.535,0.15221971177332783,0.019817318505584443,,,
highres,subhalos,1.18,10^11 M_sol / h,85,,,,,,,2.565,0.1226947972642882,0.017896875559791293,,,
highres,subhalos,1.18,10^11 M_sol / h,86,,,,,,,2.5949999999999998,0.16374572545188185,0.020795727928127318,,,
highres,subhalos,1.18,10^11 M_sol / h,87,,,,,,,2.625,0.13625122129946352,0.019078987161013177,,,
highres,subhalos,1.18,10^11 M_sol / h,88,,,,,,,2.655,0.13510625305324753,0.019106909542931406,,,
highres,subhalos,1.18,10^11 M_sol / h,89,,,,,,,2.6849999999999996,0.11203895945285856,0.01749754577583792,,,
highres,subhalos,1.18,10^11 M_sol / h,90,,,,,,,2.715,0.13263312164142538,0.019143942120784328,,,
highres,subhalos,1.18,10^11 M_sol / h,91,,,,,,,2.745,0.11733634587200859,0.0181053912403616,,,
highres,subhalos,1.18,10^11 M_sol / h,92,,,,,,,2.775,0.1270914753297498,0.0189456785465372,,,
highres,subhalos,1.18,10^11 M_sol / h,93,,,,,,,2.8049999999999997,0.09991756228627323,0.016889150577669078,,,
highres,subhalos,1.18,10^11 M_sol / h,94,,,,,,,2.835,0.12118343917928576,0.01869901062529121,,,
highres,subhalos,1.18,10^11 M_sol / h,95,,,,,,,2.865,0.10205483634587267,0.01725041583066735,,,
highres,subhalos,1.18,10^11 M_sol / h,96,,,,,,,2.8949999999999996,0.08839154860771917,0.016138015021754052,,,
highres,subhalos,1.18,10^11 M_sol / h,97,,,,,,,2.925,0.08335368832437644,0.01575236644044916,,,
highres,subhalos,1.18,10^11 M_sol / h,98,,,,,,,2.955,0.09623839765510565,0.017012705898113184,,,
highres,subhalos,1.18,10^11 M_sol / h,99,,,,,,,2.985,0.10632938446506994,0.01797294633666362,,,
highres,subhalos,1.98,10^11 M_sol / h,0,0.5,,0.0,0.01,,0.0,0.015,,0.0,0.005,,0.0
highres,subhalos,1.98,10^11 M_sol / h,1,1.5,,0.0,0.03,0.005491836963425113,0.0005547593082869764,0.045,,0.0,0.015,0.00016811745806403407,9.706265966874568e-05
highres,subhalos,1.98,10^11 M_sol / h,2,2.5,5.7220458984375e-07,7.387129490294298e-08,0.05,0.07173011544065455,0.002588337591166552,0.075,,0.0,0.025,0.0014009788172002842,0.00036173117516040437
highres,subhalos,1.98,10^11 M_sol / h,3,3.5,4.1656494140625e-06,2.3583345819204303e-07,0.07,0.23196473269324167,0.005507381395769746,0.105,,0.0,0.035,0.006537901146934658,0.0009245988471449607
highres,subhalos,1.98,10^11 M_sol / h,4,4.5,1.4110565185546874e-05,4.92162478185589e-07,0.09,0.4344155116374639,0.008545924851066573,0.135,,0.0,0.045,0.02168715209026039,0.0019094472713491407
highres,subhalos,1.98,10^11 M_sol / h,5,5.5,2.962493896484375e-05,7.883882007927524e-07,0.11,0.5652669331639708,0.010777258150810848,0.16499999999999998,,0.0,0.055,0.0560951918406994,0.003395035455232963
highres,subhalos,1.98,10^11 M_sol / h,6,6.5,4.7136306762695314e-05,1.0810965791156438e-06,0.13,0.6408450704225347,0.012474793141370871,0.195,,0.0,0.065,0.11024769305488091,0.005174180610165735
